title,release_year,genres,score,budget,revenue
LEGO Jurassic World: The Indominus Escape,2016,"Family, Animation, Comedy",58.0,170800000.0,440909536.8
LEGO DC: Shazam! Magic and Monsters,2020,"Family, Adventure, Animation, Comedy",74.0,117000000.0,382417747.4
LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,2015,"Action, Adventure, Animation, Family, Comedy",67.0,57400000.0,364407202.8
LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,2016,"Animation, Family, Adventure, Action, Comedy",69.0,133400000.0,732081775.6
LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,2015,"Animation, Action, Adventure, Family, Comedy",70.0,122800000.0,418584467.0
L.O.L. Surprise! Winter Fashion Show,2022,Animation,79.0,118400000.0,599966189.2
L.O.L. Surprise! The Movie,2021,"Animation, Family",69.0,82500000.0,370310855.0
L.E.T.H.A.L. Ladies: Return to Savage Beach,1998,"Action, Thriller",63.0,95200000.0,405026088.6
L.A. Confidential,1997,"Crime, Mystery, Thriller",78.0,35000000.0,126204977.0
Kutukan Cakar Monyet,2023,Horror,0.0,195000000.0,175269998.8
Kung Pow: Enter the Fist,2002,"Comedy, Action",63.0,10000000.0,17033556.0
Kung Fu Panda: Secrets of the Scroll,2015,"Animation, Family, Comedy",69.0,116400000.0,187299322.0
Kung Fu Panda: Secrets of the Furious Five,2008,"Animation, Family, Action",67.0,144200000.0,630310770.0
Kung Fu Panda Holiday,2010,"Animation, Family, TV Movie, Comedy, Fantasy",70.0,93980000.0,614670527.8
Kung Fu Panda 3,2016,"Action, Adventure, Animation, Comedy, Family",69.0,140000000.0,521170825.0
Kung Fu Panda 2,2011,"Animation, Family",69.0,150000000.0,664837547.0
Kung Fu Panda,2008,"Action, Adventure, Animation, Family, Comedy",72.0,130000000.0,631910531.0
Kundun,1998,"Drama, History",69.0,28000000.0,5686694.0
Kubo and the Two Strings,2016,"Animation, Adventure, Family",76.0,55000000.0,77548122.0
Krull,1983,"Action, Adventure, Fantasy, Science Fiction",61.0,27000000.0,16519460.0
Kronk's New Groove,2005,"Animation, Comedy, Family",64.0,91940000.0,328581621.4
Krampus,2015,"Horror, Comedy, Fantasy",61.0,15000000.0,61788393.0
Kramer vs. Kramer,1980,Drama,76.0,8000000.0,106260000.0
Kong: Skull Island,2017,"Action, Adventure, Fantasy",65.0,185000000.0,561072059.0
Koati,2022,Animation,73.0,123600000.0,590203752.2
Knowing,2009,"Action, Mystery, Science Fiction, Thriller",62.0,50000000.0,186450317.0
Knocked Up,2007,"Comedy, Romance, Drama",63.0,27500000.0,219265952.0
Knock at the Cabin,2023,"Thriller, Mystery, Horror, Fantasy",64.0,20000000.0,54629497.0
Knock Off,1998,"Action, Adventure, Thriller",52.0,35000000.0,10319915.0
Knock Knock,2015,"Drama, Thriller, Horror",53.0,2000000.0,6328516.0
Knives Out,2019,"Comedy, Crime, Mystery",79.0,40000000.0,312898746.0
Knight and Day,2010,"Action, Comedy",62.0,117000000.0,258751370.0
Knight Moves,1992,"Mystery, Thriller",59.0,9000000.0,923418.0
Klaus,2019,"Animation, Family, Adventure, Comedy, Fantasy",83.0,40000000.0,0.0
Kiss the Girls,1997,"Thriller, Crime, Mystery, Drama",65.0,27000000.0,60527873.0
Kiss of the Dragon,2001,"Action, Crime, Thriller",68.0,25000000.0,36833473.0
Kiss and Kill,2017,"Mystery, Thriller, Romance",54.0,58800000.0,371673111.2
Kiss Kiss Bang Bang,2005,"Comedy, Crime, Mystery, Thriller",72.0,15000000.0,15785148.0
Kingsman: The Secret Service,2015,"Crime, Comedy, Action, Adventure",76.0,94000000.0,404561724.0
Kingsman: The Golden Circle,2017,"Action, Adventure, Comedy",70.0,104000000.0,408803696.0
Kingpin,1996,Comedy,65.0,25000000.0,32223424.0
Kingdom of Heaven,2005,"Drama, Action, Adventure, History, War",69.0,110000000.0,218674938.0
King of Thieves,2019,"Crime, Drama",55.0,102800000.0,537098095.8
King of New York,1990,"Thriller, Crime",67.0,119200000.0,217489781.0
King of Kings,1961,"Drama, History",71.0,5037000.0,14483352.0
King Tweety,2022,"Animation, Comedy, Family",70.0,111000000.0,294668448.4
King Solomon's Mines,1985,"Action, Adventure, Comedy",55.0,12500000.0,15057465.0
King Richard,2022,"Drama, History",78.0,50000000.0,37994866.0
King Kong Lives,1986,"Fantasy, Action, Adventure",52.0,10000000.0,4711220.0
King Kong,2005,"Adventure, Drama, Action",69.0,207000000.0,550517357.0
King Kong,1976,"Adventure, Fantasy",62.0,207000000.0,550517357.0
King Kong,1933,"Adventure, Fantasy, Horror",76.0,207000000.0,550517357.0
King David,1985,"Action, Adventure, History, Drama",53.0,22000000.0,5111099.0
King Arthur: Legend of the Sword,2017,"Action, Drama, Fantasy",65.0,175000000.0,139630336.0
King Arthur,2004,"Adventure, War, History, Action",63.0,90000000.0,203653524.0
Kin,2018,"Science Fiction, Action",62.0,30000000.0,10383524.0
Kimi,2022,Thriller,63.0,3500000.0,192301839.8
Kim Possible: A Sitch In Time,2003,"TV Movie, Action, Adventure, Animation, Family",67.0,85000000.0,481348079.4
Kim Possible,2019,"Family, Action, Adventure, Comedy, TV Movie",56.0,114200000.0,590920307.4
Killing Them Softly,2012,"Crime, Thriller",60.0,15000000.0,39238443.0
Killing Season,2013,"Action, Thriller",55.0,4760000.0,39881.0
Killing Me Softly,2002,Thriller,55.0,25000000.0,7775138.0
Killing Jesus,2015,"Drama, History, TV Movie",65.0,35580000.0,258973331.6
Killing Gunther,2018,"Action, Comedy",48.0,127000000.0,569973411.4
Killers,2010,"Action, Comedy, Thriller, Romance",59.0,75000000.0,95572749.0
Killer Klowns from Outer Space,1988,"Comedy, Horror, Science Fiction",64.0,2000000.0,43625095.0
Killer Elite,2011,"Action, Adventure, Thriller",63.0,70000000.0,65409046.0
Killer Bean Forever,2009,"Adventure, Comedy, Animation, Family, Action, Thriller",73.0,204000000.0,562654854.2
Kill the Messenger,2014,"Crime, Drama, Mystery, Thriller",66.0,5000000.0,6656705.0
Kill Your Darlings,2013,"Drama, Romance, Thriller",71.0,1030064.0,128899822.4
Kill Switch,2017,"Science Fiction, Action, Thriller",48.0,1000000.0,23525362.8
Kill Command,2016,"Action, Horror, Science Fiction",55.0,118000000.0,336436641.6
Kill Bill: Vol. 2,2004,"Action, Crime, Thriller",79.0,30000000.0,152159461.0
Kill Bill: Vol. 1,2003,"Action, Crime",80.0,30000000.0,180906076.0
Kill Bill: The Whole Bloody Affair,2011,"Action, Crime, Thriller",80.0,55000000.0,275391818.8
Kill 'em All,2017,"Action, Crime",54.0,161400000.0,290053262.4
Kids vs. Aliens,2023,"Science Fiction, Horror, Adventure, Action",60.0,143200000.0,514828593.6
Kids,1995,"Drama, Crime",69.0,1500000.0,20412216.0
Kidnapping Mr. Heineken,2015,"Drama, Action, Crime, Thriller, Mystery",60.0,3938800.2,2633527.0
Kidnap,2017,"Drama, Thriller",62.0,21000000.0,34836080.0
Kicks,2016,"Drama, Crime, Action",67.0,10000000.0,150191.0
Kicking & Screaming,2005,"Family, Comedy",58.0,45000000.0,56070433.0
Kickboxer: Vengeance,2016,"Action, Drama",51.0,17000000.0,3160642.8
Kickboxer: Retaliation,2018,"Action, Drama",54.0,13000000.0,4537.0
Kickboxer,1989,"Action, Thriller, Drama",68.0,1500000.0,14533681.0
Kick-Ass 2,2013,"Action, Adventure, Crime",64.0,28000000.0,63129909.0
Kick-Ass,2010,"Action, Crime",71.0,28000000.0,97531134.0
Ki Main Jhoot Boleya,2023,"Romance, Comedy",0.0,213940000.0,178359863.0
Khumba,2013,"Animation, Adventure, Family",60.0,15000000.0,20898221.0
Ken Park,2002,Drama,58.0,1300000.0,447741.0
Kelly's Heroes,1970,"Adventure, Comedy, War",74.0,4000000.0,5200000.0
Keeping Up with the Joneses,2016,"Action, Comedy",61.0,40000000.0,28804426.0
Keep Watching,2017,"Thriller, Horror, Drama",51.0,119800000.0,442417438.2
Keanu,2016,"Action, Comedy, Crime",61.0,15000000.0,20688141.0
Katy Perry: Part of Me,2012,"Documentary, Music",71.0,12000000.0,32700439.0
Kate & Leopold,2001,"Romance, Fantasy, Comedy",63.0,48000000.0,76019048.0
Kate,2021,Action,67.0,37800000.0,638719244.4
Kartu Pos Wini,2023,"Drama, Romance",0.0,185534545.8,178359863.0
Kangaroo Valley,2022,Documentary,68.0,81500000.0,563588855.0
Kangaroo Jack,2003,"Family, Comedy, Adventure, Crime",52.0,60000000.0,90558582.0
Kama Sutra: A Tale of Love,1997,"Drama, History, Romance",57.0,3000000.0,4109095.0
Kajillionaire,2020,"Crime, Drama, Comedy",63.0,43040000.0,829900.0
KSI: In Real Life,2023,Documentary,63.0,90000000.0,433079565.6
K-PAX,2001,"Science Fiction, Drama",72.0,48000000.0,64978140.0
K-9,1989,"Action, Comedy, Crime",61.0,17000000.0,78247647.0
K-19: The Widowmaker,2002,"Drama, History, War, Thriller, Mystery",65.0,90000000.0,65716126.0
Justice Society: World War II,2021,"Animation, War, Science Fiction",75.0,104300000.0,715632210.0
Justice League: War,2014,"Animation, Action",75.0,3500000.0,5155325.0
Justice League: Throne of Atlantis,2015,"Science Fiction, Action, Animation, Adventure",70.0,3500000.0,210286400.2
Justice League: The New Frontier,2008,"Action, Adventure, Animation, Science Fiction, Family",68.0,3500000.0,5231128.0
Justice League: The Flashpoint Paradox,2013,"Science Fiction, Animation, Action, Adventure",79.0,3500000.0,58191345.4
Justice League: Secret Origins,2001,"Science Fiction, Animation, Action, Adventure",78.0,149900000.0,691623388.0
Justice League: Gods and Monsters,2015,"Action, Animation, Fantasy",72.0,84200000.0,488059774.2
Justice League: Doom,2012,"Action, Animation, Science Fiction",74.0,66600000.0,439119920.6
Justice League: Crisis on Two Earths,2010,"Action, Adventure, Animation, Science Fiction",73.0,76000000.0,488364590.2
Justice League vs. the Fatal Five,2019,"Animation, Action, Science Fiction",68.0,150600000.0,343946197.6
Justice League vs. Teen Titans,2016,"Science Fiction, Action, Animation, Adventure, Comedy",74.0,143200000.0,799137605.2
Justice League Dark: Apokolips War,2020,"Animation, Action, Science Fiction",83.0,160600000.0,973340661.4
Justice League Dark,2017,"Animation, Action, Fantasy",73.0,61140000.0,611503763.4
Justice League,2017,"Action, Adventure, Science Fiction",61.0,300000000.0,655945209.0
Just Wright,2010,"Comedy, Drama, Romance",64.0,12000000.0,21867665.0
Just My Luck,2006,"Comedy, Drama, Family, Fantasy, Romance",61.0,28000000.0,38159905.0
Just Mercy,2020,"Drama, Crime, History",79.0,25000000.0,50394773.0
Just Married,2003,"Comedy, Romance",57.0,19000000.0,101564935.0
Just Like Heaven,2005,"Drama, Comedy, Romance, Fantasy",69.0,58000000.0,100687083.0
Just Go with It,2011,"Comedy, Romance",67.0,80000000.0,214945591.0
Just Getting Started,2017,"Action, Comedy",49.0,22000000.0,6756412.0
Just Friends,2006,"Comedy, Romance",62.0,16800000.0,50817508.0
Just Cause,1995,"Action, Drama, Mystery, Thriller",62.0,145400000.0,647852169.4
Jurassic World: Fallen Kingdom,2018,"Action, Adventure, Science Fiction, Thriller",66.0,170000000.0,1308323302.0
Jurassic World Dominion,2022,"Adventure, Action, Science Fiction",69.0,165000000.0,1001978080.0
Jurassic World Camp Cretaceous: Hidden Adventure,2022,"Action, Adventure, Animation",58.0,88000000.0,447548637.2
Jurassic World,2015,"Action, Adventure, Science Fiction, Thriller",67.0,215000000.0,1669963641.0
Jurassic Park,1993,"Adventure, Science Fiction",79.0,63000000.0,1045573035.0
Jurassic Hunt,2021,"Action, Science Fiction, Thriller",51.0,153000000.0,413125966.4
Jurassic Greatest Moments: Jurassic Park to Jurassic World,2022,Documentary,62.0,107200000.0,447551505.2
Jupiter Ascending,2015,"Science Fiction, Fantasy, Action",54.0,179000000.0,181982519.0
Juno,2008,"Comedy, Drama, Romance",70.0,7000000.0,231450102.0
Junior,1994,"Comedy, Family, Romance",52.0,60000000.0,108431355.0
Jungle Cruise,2021,"Action, Adventure, Fantasy",75.0,200000000.0,210469803.0
Jungle Beat: The Movie,2020,"Family, Animation, Science Fiction, Comedy",70.0,100971600.0,728608266.0
Jungle,2017,"Adventure, Drama, Thriller",66.0,51060000.0,1906640.0
Jumper,2008,"Action, Adventure, Science Fiction",61.0,82500000.0,222640812.0
Jumanji: Welcome to the Jungle,2017,"Adventure, Action, Comedy, Fantasy",68.0,90000000.0,961632807.0
Jumanji: The Next Level,2019,"Adventure, Comedy, Fantasy",69.0,125000000.0,798210215.0
Jumanji: Level One,2021,"Adventure, Action",61.0,112600000.0,404617444.6
Jumanji,1996,"Adventure, Fantasy, Family",72.0,65000000.0,262758310.0
Julius Caesar,2002,"War, Drama, History",66.0,167000000.0,498004423.6
Julie & Julia,2009,"Romance, Drama",67.0,40000000.0,131516178.0
Julia X,2011,Horror,51.0,4000000.0,3515997.6
Juice,1992,"Crime, Drama, Thriller",73.0,5000000.0,20146880.0
Judgment at Nuremberg,1985,"Drama, History, War",80.0,3000000.0,10000000.0
Judge Dredd,1995,Science Fiction,58.0,85000000.0,113487912.0
Judas and the Black Messiah,2021,"Drama, History",74.0,26000000.0,7053949.0
Joyful Noise,2012,"Comedy, Music",65.0,27500000.0,31157914.0
Joy Ride 3,2014,"Thriller, Horror",55.0,122400000.0,344127931.8
Joy Ride 2: Dead Ahead,2008,"Crime, Thriller, Horror",55.0,5000000.0,48763622.8
Joy Ride,2001,"Mystery, Thriller, Drama",65.0,23000000.0,22204890.0
Joy,2015,"Drama, Comedy",65.0,60000000.0,101134059.0
Journey to the Center of the Earth,2008,"Action, Science Fiction, Adventure, Comedy, Family",61.0,45000000.0,243180937.0
Journey to the Center of the Earth,1959,"Adventure, Fantasy, Family",70.0,45000000.0,243180937.0
Journey 2: The Mysterious Island,2012,"Adventure, Action, Science Fiction",61.0,79000000.0,318146162.0
Joshua Tree,1994,Action,61.0,9000000.0,119419806.6
Joseph: King of Dreams,2000,"Family, Animation",68.0,79000000.0,601957369.0
Joseph of Nazareth,2000,"Drama, History",60.0,169900000.0,591824588.0
Joseph and Mary,2016,Drama,50.0,151600000.0,665194474.0
Joseph,1995,"Drama, History",82.0,143260000.0,865531384.0
Jonah Hex,2010,"Action, Western, Drama, Fantasy, Thriller",49.0,47000000.0,11022696.0
Jolt,2021,"Action, Thriller",67.0,60001500.0,238524.0
Joker,2019,"Crime, Thriller, Drama",82.0,55000000.0,1069121583.0
Jojo Rabbit,2019,"Comedy, War, Drama",81.0,14000000.0,86878073.0
Johnson Family Vacation,2004,"Comedy, Family",55.0,12000000.0,31286759.0
Johnny English Strikes Again,2018,"Action, Adventure, Comedy",63.0,30000000.0,159369278.0
Johnny English Reborn,2011,"Crime, Adventure, Action, Comedy, Thriller",62.0,45000000.0,164640401.0
Johnny English,2003,"Adventure, Action, Comedy",63.0,45000000.0,161735791.0
Johnny & Clyde,2023,"Action, Thriller",0.0,176600000.0,175269998.8
John and the Hole,2021,"Drama, Thriller",57.0,2128009.2,25386.0
John Wick: Chapter 4,2023,"Action, Thriller, Crime",80.0,100000000.0,351349364.0
John Wick: Chapter 3 - Parabellum,2019,"Action, Thriller, Crime",74.0,55000000.0,326709727.0
John Wick: Chapter 2,2017,"Action, Thriller, Crime",73.0,40000000.0,171539887.0
John Wick: Calling in the Cavalry,2015,Documentary,74.0,79500000.0,708023892.4
John Wick,2014,"Action, Thriller",74.0,30000000.0,75958800.0
John Tucker Must Die,2006,"Comedy, Romance",62.0,18000000.0,68844775.0
John Q,2002,"Drama, Thriller, Crime",71.0,36000000.0,102244770.0
John Carter,2012,"Action, Adventure, Science Fiction",63.0,263700000.0,282778100.0
Joe's Apartment,1996,"Comedy, Fantasy",56.0,13000000.0,4619014.0
Joe Kidd,1972,Western,65.0,39780000.0,6330000.0
Joe Dirt,2001,"Mystery, Adventure, Comedy, Romance, Drama",56.0,16000000.0,30987695.0
Jiu Jitsu,2020,"Action, Science Fiction, Fantasy",49.0,23000000.0,99924.0
Jingle Jangle: A Christmas Journey,2020,"Family, Fantasy, Music",67.0,136940000.0,472701127.2
Jingle All the Way,1996,"Family, Comedy, Adventure",60.0,60000000.0,129832389.0
Jimmy Neutron: Boy Genius,2002,"Family, Action, Adventure, Animation, Comedy, Science Fiction",59.0,25000000.0,102992536.0
Jim & Andy: The Great Beyond,2017,"Documentary, Comedy",75.0,78000000.0,324830187.2
Jigsaw,2017,"Horror, Crime, Mystery, Thriller",62.0,10000000.0,104223315.0
Jexi,2019,Comedy,69.0,5000000.0,10601127.0
Jethica,2023,"Comedy, Drama, Fantasy, Horror",51.0,185400000.0,420107149.4
Jesus Revolution,2023,Drama,68.0,15000000.0,52010708.0
Jesus Christ Superstar,2000,"Drama, Music",71.0,119000000.0,296708146.2
Jesus Christ Superstar,1973,"Music, Drama",71.0,25874800.0,13200000.0
Jesus,1979,"Drama, History",83.0,179800000.0,600820848.4
Jesus,1999,"History, Drama",63.0,20000000.0,192810486.8
Jesse Rodriguez vs. Cristian Gonzalez,2023,Action,0.0,184600000.0,178359863.0
Jessabelle,2014,"Thriller, Horror",54.0,10000000.0,6998359.0
Jersey Girl,2004,"Comedy, Romance, Drama",61.0,35000000.0,37066129.0
Jerry Maguire,1997,"Comedy, Drama, Romance",69.0,50000000.0,273552592.0
Jerry & Marge Go Large,2022,"Comedy, Drama",72.0,118000000.0,504735548.8
"Jeremy Renner: The Diane Sawyer Interview - A Story of Terror, Survival and Triumph",2023,"Documentary, TV Movie",0.0,141600000.0,175269998.8
Jeremiah,1998,"Drama, History",61.0,103400000.0,784077594.2
Jennifer's Body,2010,"Horror, Comedy",59.0,16000000.0,31943401.0
Jeepers Creepers: Reborn,2022,"Horror, Thriller, Mystery",57.0,5000000.0,5954938.0
Jeepers Creepers 3,2017,"Horror, Mystery, Thriller",49.0,6200000.0,3600000.0
Jeepers Creepers 2,2004,Horror,61.0,25000000.0,119923801.0
Jeepers Creepers,2002,"Horror, Thriller",64.0,10000000.0,58939035.0
Jay and Silent Bob Strike Back,2002,Comedy,64.0,22000000.0,33762400.0
Jaws: The Revenge,1987,"Adventure, Thriller, Horror",41.0,23000000.0,51881013.0
Jaws 3-D,1983,"Thriller, Horror",44.0,20500000.0,87987055.0
Jaws 2,1978,"Horror, Thriller",60.0,20000000.0,208900376.0
Jaws,1975,"Horror, Thriller, Adventure",77.0,12000000.0,482947378.0
Jawbreaker,1999,"Comedy, Crime",63.0,3000000.0,3076820.0
Jason and the Argonauts,1963,"Adventure, Family, Fantasy",71.0,1000000.0,156936204.6
Jason X,2002,"Horror, Science Fiction",48.0,14000000.0,16951798.0
Jason Isbell: Running With Our Eyes Closed,2023,"Documentary, Music",0.0,141600000.0,175269998.8
Jason Goes to Hell: The Final Friday,1993,Horror,45.0,3000000.0,15935068.0
Jason Bourne,2016,"Action, Thriller, Mystery",63.0,120000000.0,416168316.0
Jarhead: Law of Return,2019,War,65.0,151200000.0,564310487.0
Jarhead 3: The Siege,2016,"War, Action, Drama",63.0,167000000.0,486643416.8
Jarhead 2: Field of Fire,2014,"War, Action",64.0,51400000.0,291353534.2
Jarhead,2006,"Drama, War",66.0,72000000.0,96947540.0
Jane Got a Gun,2016,"Western, Action, Drama",58.0,25000000.0,3771345.0
Jane Eyre,2011,"Drama, Romance",72.0,26648000.0,34710627.0
James and the Giant Peach,1997,"Adventure, Animation, Family, Fantasy",65.0,38000000.0,28946127.0
James Corden's Top Gun Training with Tom Cruise,2022,"Action, Comedy, Documentary",61.0,69400000.0,641320124.2
Jakob the Liar,1999,"Comedy, Drama, History",66.0,15000000.0,4956401.0
Jacob's Ladder,1991,"Drama, Mystery, Horror",74.0,25000000.0,26118851.0
Jacob,1994,"History, Drama, TV Movie",59.0,202400000.0,606550296.2
Jackie Chan: My Story,1998,Documentary,63.0,90000000.0,433079565.6
Jackie Brown,2020,"Crime, Thriller, Drama",74.0,12000000.0,74727492.0
Jackie,2017,Drama,64.0,9000000.0,36588512.0
Jackass: The Movie,2002,"Comedy, Documentary",63.0,2000000.0,79282312.0
Jackass Presents: Bad Grandpa,2013,Comedy,61.0,15000000.0,160903019.0
Jackass Number Two,2006,"Action, Comedy, Documentary",65.0,11000000.0,72778712.0
Jackass Forever,2022,"Comedy, Documentary",68.0,10000000.0,80340218.0
Jackass 4.5,2022,"Comedy, Action, Documentary",65.0,137040000.0,749887667.6
Jackass 3D,2010,"Comedy, Documentary, Action",66.0,20000000.0,171685793.0
Jackass 3.5,2011,"Comedy, Documentary, Action",63.0,78260000.0,597269154.8
Jackass 2.5,2007,"Comedy, Documentary",61.0,148560000.0,662038398.0
Jack the Giant Slayer,2013,"Fantasy, Action, Adventure, Family",58.0,195000000.0,197687603.0
Jack and Jill,2011,Comedy,43.0,79000000.0,150519217.0
Jack Ryan: Shadow Recruit,2014,"Action, Drama, Thriller",61.0,60000000.0,131377412.0
Jack Reacher: Never Go Back,2016,"Action, Thriller",59.0,60000000.0,159946489.0
Jack Reacher,2013,"Crime, Drama, Thriller, Action",66.0,60000000.0,217370736.0
Jack Frost,1998,"Comedy, Family, Drama, Fantasy",59.0,50000000.0,34645374.0
JLA Adventures: Trapped in Time,2014,"Family, Animation, Action, Science Fiction",67.0,178000000.0,437664915.2
JFK,1992,"Drama, Thriller, History",76.0,40000000.0,205400000.0
"I’m Up, I’m Up",2023,"Romance, Comedy",0.0,213940000.0,178359863.0
Ivy + Bean: The Ghost That Had to Go,2022,"Family, Comedy",69.0,66600000.0,579116472.2
Ivy + Bean: Doomed to Dance,2022,"Family, Comedy",75.0,160300000.0,442517578.8
It's a Wonderful Life,1948,"Drama, Family, Fantasy",83.0,3180000.0,9644124.0
It's a Wonderful Binge,2022,Comedy,51.0,138000000.0,121005503.2
It's a SpongeBob Christmas!,2012,"Family, Animation, Comedy, TV Movie",69.0,124000000.0,444922432.8
"It's a Mad, Mad, Mad, Mad World",1964,"Action, Adventure, Comedy",70.0,9400000.0,60000000.0
It's Kind of a Funny Story,2011,"Comedy, Drama",70.0,8000000.0,6632950.0
It Takes Two,1995,"Comedy, Family, Romance",65.0,39780000.0,19474589.0
It Happened One Night,2001,"Comedy, Romance",79.0,325000.0,2500000.0
It Follows,2015,"Horror, Mystery",66.0,2000000.0,23236296.0
It Could Happen to You,1994,"Comedy, Drama, Romance",65.0,20000000.0,37939757.0
It Comes at Night,2017,"Drama, Horror, Mystery",58.0,5000000.0,19720203.0
It Chapter Two,2019,"Horror, Fantasy",69.0,79000000.0,473122525.0
It,2017,"Horror, Fantasy",72.0,35000000.0,701012746.0
Isn't It Romantic,2019,"Comedy, Fantasy, Romance",62.0,92400000.0,398140613.0
Isle of the Dead,2016,Horror,45.0,114500000.0,172414685.0
Isle of Dogs,2018,"Adventure, Comedy, Animation",79.0,62770198.0,64337744.0
Irrational Man,2015,"Drama, Comedy, Crime",65.0,11000000.0,27391084.0
Ironclad,2011,"Romance, Adventure, Action, History",62.0,25000000.0,5297411.0
Iron Sky: The Coming Race,2019,"Action, Comedy, Fantasy, Science Fiction, Adventure",51.0,21000000.0,400900.0
Iron Sky,2012,"Action, Comedy, Science Fiction",57.0,7500000.0,10109659.0
Iron Man 3,2013,"Action, Adventure, Science Fiction",69.0,200000000.0,1215392272.0
Iron Man 2,2010,"Adventure, Action, Science Fiction",68.0,170000000.0,621156389.0
Iron Man & Hulk: Heroes United,2013,"Action, Adventure, Animation, Family",58.0,108000000.0,535664841.4
Iron Man & Captain America: Heroes United,2014,"Adventure, Animation, Action",63.0,113160000.0,486991084.0
Iron Man,2008,"Action, Science Fiction, Adventure",76.0,186000000.0,585171547.0
Iron Eagle,1986,Action,54.0,18000000.0,24159872.0
Invisible Sister,2015,"Fantasy, Adventure, Comedy, TV Movie",68.0,122000000.0,798902641.4
Invincible,2006,"Drama, History",70.0,40000000.0,58501127.0
Invictus,2010,"Drama, History",72.0,60000000.0,124514011.0
Invasion of the Body Snatchers,1978,"Horror, Mystery, Science Fiction",72.0,3500000.0,24946533.0
Intrusion,2021,Thriller,60.0,82000000.0,618157116.2
Intruders,2011,"Thriller, Horror, Fantasy",54.0,1587000.0,8019.0
Intruders,2016,"Drama, Thriller, Horror",59.0,1587000.0,8019.0
Intolerable Cruelty,2003,"Crime, Comedy, Romance",59.0,60000000.0,121327628.0
Into the Woods,2015,"Fantasy, Comedy",58.0,56200000.0,212416317.0
Into the Wild,2007,"Adventure, Drama",78.0,20000000.0,56822960.0
Into the Storm,2014,"Action, Thriller",60.0,50000000.0,150429371.0
Into the Deep,2022,Thriller,62.0,15240689.0,42195.0
Into the Blue 2: The Reef,2010,"Action, Adventure, Thriller",53.0,88800000.0,303573685.2
Into the Blue,2005,"Action, Thriller, Adventure, Crime",59.0,50000000.0,41982227.0
Intimacy,2001,"Romance, Drama, Fantasy",64.0,80400000.0,336952152.0
Interview with the Vampire,1994,"Horror, Drama, Fantasy",74.0,50000000.0,223564608.0
Interstellar: Nolan's Odyssey,2014,Documentary,77.0,62100000.0,534518566.6
Interstellar,2014,"Adventure, Drama, Science Fiction",84.0,165000000.0,648082655.0
Interstate 60,2002,"Adventure, Comedy, Fantasy",74.0,7000000.0,33746804.6
Intersect,2020,"Horror, Science Fiction, Thriller",57.0,154400000.0,397125734.6
Interceptor,2022,"Action, Thriller, Adventure",62.0,86000000.0,601622168.2
Insurgent,2015,"Action, Adventure, Science Fiction, Thriller",64.0,110000000.0,295238201.0
Instant Family,2019,Comedy,76.0,48000000.0,119736188.0
Inspector Gadget,1999,"Action, Adventure, Comedy, Family",44.0,75000000.0,97387965.0
Insomnia,2002,"Crime, Mystery, Thriller",69.0,46000000.0,113622499.0
Insidious: The Last Key,2018,"Horror, Mystery, Thriller",62.0,10000000.0,172811971.0
Insidious: Chapter 3,2015,"Horror, Thriller, Mystery",63.0,10000000.0,112983889.0
Insidious: Chapter 2,2013,"Horror, Thriller",67.0,5000000.0,161000000.0
Insidious,2011,"Horror, Thriller",69.0,1500000.0,99870886.0
Inside the Mind of a Cat,2022,Documentary,74.0,79500000.0,708023892.4
Inside Out,2015,"Animation, Family, Adventure, Drama, Comedy",79.0,175000000.0,850566343.0
Inside Man: Most Wanted,2019,"Action, Crime, Thriller",66.0,101000000.0,321357348.6
Inside Man,2006,"Crime, Drama, Thriller",74.0,50000000.0,185798265.0
Inside Llewyn Davis,2014,"Drama, Music",72.0,11000000.0,32943247.0
Inside Deep Throat,2005,"History, Documentary",66.0,2000000.0,691880.0
Inside,2018,"Horror, Thriller",50.0,67800000.0,677521305.6
Inside,2023,"Drama, Thriller",66.0,45860000.0,170000.0
Innerspace,2020,"Action, Comedy, Science Fiction",68.0,27000000.0,25893810.0
Inmate Zero,2020,Horror,63.0,141129.0,184351589.4
Inland Empire,2007,"Fantasy, Mystery, Thriller",71.0,15000000.0,4045770.0
Inkheart,2009,"Adventure, Family, Fantasy",63.0,60000000.0,66655938.0
Injustice,2021,"Animation, Science Fiction, Fantasy, Action",75.0,111000000.0,621482816.2
Initiation,2020,"Horror, Mystery",55.0,80300000.0,313072073.8
Inheritance,2020,Thriller,63.0,94000000.0,321279166.8
Inherent Vice,2015,"Drama, Mystery, Comedy",66.0,20000000.0,14744495.0
Inglourious Basterds,2009,"Drama, Thriller, War",82.0,70000000.0,316802281.0
Infinity Pool,2023,"Horror, Science Fiction, Thriller",65.0,4500000.0,5078400.0
Infinite Storm,2022,"Thriller, Adventure, Drama",61.0,4749917.0,1564696.0
Infinite,2021,"Science Fiction, Action, Thriller",66.0,105800000.0,682359112.6
Infidelity in Suburbia,2017,"Thriller, TV Movie",64.0,51400000.0,286421986.2
Inferno,2016,"Mystery, Thriller, Drama, Action",61.0,75000000.0,219519367.0
Inferno,1999,"Action, Drama, Romance",61.0,75000000.0,219519367.0
